state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
Alabama,AL,Autauga,1001,Republican,Donald_Trump,5387,0.445,Autauga_AL
Alabama,AL,Baldwin,1003,Republican,Donald_Trump,23618,0.469,Baldwin_AL
Alabama,AL,Barbour,1005,Republican,Donald_Trump,1710,0.501,Barbour_AL
Alabama,AL,Bullock,1011,Republican,Donald_Trump,313,0.565,Bullock_AL
Alabama,AL,Calhoun,1015,Republican,Donald_Trump,8960,0.451,Calhoun_AL
Alabama,AL,Chilton,1021,Republican,Donald_Trump,5273,0.493,Chilton_AL
Alabama,AL,Choctaw,1023,Republican,Donald_Trump,1070,0.499,Choctaw_AL
Alabama,AL,Coffee,1031,Republican,Donald_Trump,4304,0.414,Coffee_AL
Alabama,AL,Colbert,1033,Republican,Donald_Trump,3858,0.474,Colbert_AL
Alabama,AL,Conecuh,1035,Republican,Donald_Trump,768,0.59,Conecuh_AL
Alabama,AL,Coosa,1037,Republican,Donald_Trump,1233,0.553,Coosa_AL
Alabama,AL,Covington,1039,Republican,Donald_Trump,4608,0.481,Covington_AL
Alabama,AL,Crenshaw,1041,Republican,Donald_Trump,1496,0.545,Crenshaw_AL
Alabama,AL,Cullman,1043,Republican,Donald_Trump,10618,0.506,Cullman_AL
Alabama,AL,Dale,1045,Republican,Donald_Trump,4151,0.453,Dale_AL
Alabama,AL,Elmore,1051,Republican,Donald_Trump,8525,0.478,Elmore_AL
Alabama,AL,Etowah,1055,Republican,Donald_Trump,8657,0.461,Etowah_AL
Alabama,AL,Geneva,1061,Republican,Donald_Trump,3106,0.486,Geneva_AL
Alabama,AL,Houston,1069,Republican,Donald_Trump,8171,0.404,Houston_AL
Alabama,AL,Jefferson,1073,Republican,Donald_Trump,32853,0.35,Jefferson_AL
Alabama,AL,Lauderdale,1077,Republican,Donald_Trump,7502,0.421,Lauderdale_AL
Alabama,AL,Limestone,1083,Republican,Donald_Trump,8198,0.43,Limestone_AL
Alabama,AL,Madison,1089,Republican,Donald_Trump,23791,0.362,Madison_AL
Alabama,AL,Marengo,1091,Republican,Donald_Trump,580,0.539,Marengo_AL
Alabama,AL,Marshall,1095,Republican,Donald_Trump,9115,0.495,Marshall_AL
Alabama,AL,Mobile,1097,Republican,Donald_Trump,28326,0.452,Mobile_AL
Alabama,AL,Morgan,1103,Republican,Donald_Trump,10909,0.446,Morgan_AL
Alabama,AL,Pike,1109,Republican,Donald_Trump,2493,0.46,Pike_AL
Alabama,AL,Russell,1113,Republican,Donald_Trump,1784,0.474,Russell_AL
Alabama,AL,Talladega,1121,Republican,Donald_Trump,6304,0.51,Talladega_AL
Alabama,AL,Tallapoosa,1123,Republican,Donald_Trump,4658,0.528,Tallapoosa_AL
Alabama,AL,Tuscaloosa,1125,Republican,Donald_Trump,11652,0.375,Tuscaloosa_AL
Alabama,AL,Walker,1127,Republican,Donald_Trump,8394,0.551,Walker_AL
Alabama,AL,Winston,1133,Republican,Donald_Trump,3352,0.561,Winston_AL
Arizona,AZ,Apache,4001,Republican,Donald_Trump,1088,0.436,Apache_AZ
Arizona,AZ,Cochise,4003,Republican,Donald_Trump,6339,0.498,Cochise_AZ
Arizona,AZ,Coconino,4005,Republican,Donald_Trump,3324,0.392,Coconino_AZ
Arizona,AZ,Gila,4007,Republican,Donald_Trump,3065,0.539,Gila_AZ
Arizona,AZ,Graham,4009,Republican,Ted_Cruz,1606,0.419,Graham_AZ
Arizona,AZ,Greenlee,4011,Republican,Donald_Trump,282,0.448,Greenlee_AZ
Arizona,AZ,La Paz,4012,Republican,Donald_Trump,940,0.674,La Paz_AZ
Arizona,AZ,Maricopa,4013,Republican,Donald_Trump,144522,0.462,Maricopa_AZ
Arizona,AZ,Mohave,4015,Republican,Donald_Trump,14154,0.648,Mohave_AZ
Arizona,AZ,Navajo,4017,Republican,Donald_Trump,3558,0.414,Navajo_AZ
Arizona,AZ,Pima,4019,Republican,Donald_Trump,36804,0.436,Pima_AZ
Arizona,AZ,Pinal,4021,Republican,Donald_Trump,12182,0.575,Pinal_AZ
Arizona,AZ,Santa Cruz,4023,Republican,Donald_Trump,762,0.452,Santa Cruz_AZ
Arizona,AZ,Yavapai,4025,Republican,Donald_Trump,17005,0.476,Yavapai_AZ
Arizona,AZ,Yuma,4027,Republican,Donald_Trump,4390,0.495,Yuma_AZ
Arkansas,AR,Arkansas,5001,Republican,Donald_Trump,1073,0.385,Arkansas_AR
Arkansas,AR,Ashley,5003,Republican,Donald_Trump,586,0.404,Ashley_AR
Arkansas,AR,Baxter,5005,Republican,Donald_Trump,3798,0.438,Baxter_AR
Arkansas,AR,Benton,5007,Republican,Marco_Rubio,12863,0.303,Benton_AR
Arkansas,AR,Chicot,5017,Republican,Donald_Trump,416,0.511,Chicot_AR
Arkansas,AR,Cleburne,5023,Republican,Donald_Trump,2530,0.368,Cleburne_AR
Arkansas,AR,Conway,5029,Republican,Donald_Trump,805,0.362,Conway_AR
Arkansas,AR,Craighead,5031,Republican,Ted_Cruz,4108,0.334,Craighead_AR
Arkansas,AR,Crawford,5033,Republican,Ted_Cruz,3926,0.371,Crawford_AR
Arkansas,AR,Crittenden,5035,Republican,Donald_Trump,1359,0.444,Crittenden_AR
Arkansas,AR,Cross,5037,Republican,Donald_Trump,972,0.401,Cross_AR
Arkansas,AR,Desha,5041,Republican,Donald_Trump,234,0.531,Desha_AR
Arkansas,AR,Drew,5043,Republican,Donald_Trump,795,0.366,Drew_AR
Arkansas,AR,Faulkner,5045,Republican,Ted_Cruz,6228,0.333,Faulkner_AR
Arkansas,AR,Garland,5051,Republican,Donald_Trump,5538,0.352,Garland_AR
Arkansas,AR,Grant,5053,Republican,Ted_Cruz,1329,0.411,Grant_AR
Arkansas,AR,Hempstead,5057,Republican,Ted_Cruz,917,0.378,Hempstead_AR
Arkansas,AR,Hot Spring,5059,Republican,Donald_Trump,1597,0.373,Hot Spring_AR
Arkansas,AR,Independence,5063,Republican,Donald_Trump,2077,0.349,Independence_AR
Arkansas,AR,Izard,5065,Republican,Donald_Trump,873,0.42,Izard_AR
Arkansas,AR,Little River,5081,Republican,Donald_Trump,521,0.388,Little River_AR
Arkansas,AR,Lonoke,5085,Republican,Ted_Cruz,4028,0.342,Lonoke_AR
Arkansas,AR,Miller,5091,Republican,Ted_Cruz,2741,0.392,Miller_AR
Arkansas,AR,Mississippi,5093,Republican,Donald_Trump,1575,0.426,Mississippi_AR
Arkansas,AR,Nevada,5099,Republican,Ted_Cruz,246,0.359,Nevada_AR
Arkansas,AR,Phillips,5107,Republican,Donald_Trump,363,0.566,Phillips_AR
Arkansas,AR,Poinsett,5111,Republican,Donald_Trump,1036,0.385,Poinsett_AR
Arkansas,AR,Pope,5115,Republican,Donald_Trump,3073,0.321,Pope_AR
Arkansas,AR,Prairie,5117,Republican,Ted_Cruz,466,0.425,Prairie_AR
Arkansas,AR,Pulaski,5119,Republican,Marco_Rubio,16282,0.352,Pulaski_AR
Arkansas,AR,Saline,5125,Republican,Ted_Cruz,7507,0.331,Saline_AR
Arkansas,AR,Searcy,5129,Republican,Donald_Trump,939,0.39,Searcy_AR
Arkansas,AR,Sebastian,5131,Republican,Donald_Trump,6030,0.323,Sebastian_AR
Arkansas,AR,Sharp,5135,Republican,Donald_Trump,1241,0.419,Sharp_AR
Arkansas,AR,Washington,5143,Republican,Ted_Cruz,8890,0.307,Washington_AR
Arkansas,AR,White,5145,Republican,Ted_Cruz,4395,0.341,White_AR
Arkansas,AR,Woodruff,5147,Republican,Donald_Trump,130,0.442,Woodruff_AR
Arkansas,AR,Yell,5149,Republican,Donald_Trump,911,0.376,Yell_AR
Florida,FL,Alachua,12001,Republican,Donald_Trump,9241,0.382,Alachua_FL
Florida,FL,Baker,12003,Republican,Donald_Trump,2163,0.531,Baker_FL
Florida,FL,Bay,12005,Republican,Donald_Trump,14426,0.487,Bay_FL
Florida,FL,Bradford,12007,Republican,Donald_Trump,1802,0.495,Bradford_FL
Florida,FL,Brevard,12009,Republican,Donald_Trump,45483,0.463,Brevard_FL
Florida,FL,Broward,12011,Republican,Donald_Trump,52759,0.493,Broward_FL
Florida,FL,Charlotte,12015,Republican,Donald_Trump,16525,0.548,Charlotte_FL
Florida,FL,Citrus,12017,Republican,Donald_Trump,15232,0.55,Citrus_FL
Florida,FL,Clay,12019,Republican,Donald_Trump,19374,0.506,Clay_FL
Florida,FL,Collier,12021,Republican,Donald_Trump,30071,0.461,Collier_FL
Florida,FL,Dixie,12029,Republican,Donald_Trump,1103,0.634,Dixie_FL
Florida,FL,Duval,12031,Republican,Donald_Trump,52588,0.471,Duval_FL
Florida,FL,Escambia,12033,Republican,Donald_Trump,20856,0.417,Escambia_FL
Florida,FL,Flagler,12035,Republican,Donald_Trump,9684,0.576,Flagler_FL
Florida,FL,Gadsden,12039,Republican,Donald_Trump,995,0.418,Gadsden_FL
Florida,FL,Gilchrist,12041,Republican,Donald_Trump,1860,0.588,Gilchrist_FL
Florida,FL,Glades,12043,Republican,Donald_Trump,632,0.592,Glades_FL
Florida,FL,Gulf,12045,Republican,Donald_Trump,1038,0.496,Gulf_FL
Florida,FL,Hardee,12049,Republican,Donald_Trump,1113,0.513,Hardee_FL
Florida,FL,Hendry,12051,Republican,Donald_Trump,1290,0.488,Hendry_FL
Florida,FL,Hernando,12053,Republican,Donald_Trump,15479,0.562,Hernando_FL
Florida,FL,Highlands,12055,Republican,Donald_Trump,7480,0.5,Highlands_FL
Florida,FL,Hillsborough,12057,Republican,Donald_Trump,53062,0.408,Hillsborough_FL
Florida,FL,Indian River,12061,Republican,Donald_Trump,13678,0.483,Indian River_FL
Florida,FL,Lee,12071,Republican,Donald_Trump,51659,0.476,Lee_FL
Florida,FL,Leon,12073,Republican,Donald_Trump,9083,0.297,Leon_FL
Florida,FL,Levy,12075,Republican,Donald_Trump,3745,0.576,Levy_FL
Florida,FL,Manatee,12081,Republican,Donald_Trump,26320,0.472,Manatee_FL
Florida,FL,Marion,12083,Republican,Donald_Trump,31370,0.548,Marion_FL
Florida,FL,Martin,12085,Republican,Donald_Trump,16065,0.511,Martin_FL
Florida,FL,Miami-Dade,12086,Republican,Marco_Rubio,111898,0.627,Miami-Dade_FL
Florida,FL,Nassau,12089,Republican,Donald_Trump,9192,0.512,Nassau_FL
Florida,FL,Okeechobee,12093,Republican,Donald_Trump,2202,0.585,Okeechobee_FL
Florida,FL,Orange,12095,Republican,Donald_Trump,41097,0.398,Orange_FL
Florida,FL,Osceola,12097,Republican,Donald_Trump,10345,0.469,Osceola_FL
Florida,FL,Palm Beach,12099,Republican,Donald_Trump,66065,0.521,Palm Beach_FL
Florida,FL,Pasco,12101,Republican,Donald_Trump,33536,0.51,Pasco_FL
Florida,FL,Pinellas,12103,Republican,Donald_Trump,61133,0.464,Pinellas_FL
Florida,FL,Polk,12105,Republican,Donald_Trump,33187,0.449,Polk_FL
Florida,FL,Putnam,12107,Republican,Donald_Trump,5119,0.573,Putnam_FL
Florida,FL,Santa Rosa,12113,Republican,Donald_Trump,16044,0.464,Santa Rosa_FL
Florida,FL,Sarasota,12115,Republican,Donald_Trump,34593,0.473,Sarasota_FL
Florida,FL,Seminole,12117,Republican,Donald_Trump,25763,0.416,Seminole_FL
Florida,FL,Sumter,12119,Republican,Donald_Trump,17769,0.54,Sumter_FL
Florida,FL,Suwannee,12121,Republican,Donald_Trump,2844,0.497,Suwannee_FL
Florida,FL,Volusia,12127,Republican,Donald_Trump,34167,0.533,Volusia_FL
Florida,FL,Wakulla,12129,Republican,Donald_Trump,1664,0.431,Wakulla_FL
Georgia,GA,Appling,13001,Republican,Donald_Trump,1290,0.415,Appling_GA
Georgia,GA,Atkinson,13003,Republican,Donald_Trump,619,0.659,Atkinson_GA
Georgia,GA,Bacon,13005,Republican,Donald_Trump,904,0.538,Bacon_GA
Georgia,GA,Banks,13011,Republican,Donald_Trump,1806,0.489,Banks_GA
Georgia,GA,Barrow,13013,Republican,Donald_Trump,4653,0.408,Barrow_GA
Georgia,GA,Bartow,13015,Republican,Donald_Trump,8281,0.462,Bartow_GA
Georgia,GA,Ben Hill,13017,Republican,Donald_Trump,1020,0.559,Ben Hill_GA
Georgia,GA,Bibb,13021,Republican,Donald_Trump,5942,0.388,Bibb_GA
Georgia,GA,Bleckley,13023,Republican,Donald_Trump,935,0.436,Bleckley_GA
Georgia,GA,Brantley,13025,Republican,Donald_Trump,1161,0.488,Brantley_GA
Georgia,GA,Brooks,13027,Republican,Donald_Trump,1009,0.52,Brooks_GA
Georgia,GA,Bryan,13029,Republican,Donald_Trump,2214,0.391,Bryan_GA
Georgia,GA,Bulloch,13031,Republican,Donald_Trump,3111,0.377,Bulloch_GA
Georgia,GA,Butts,13035,Republican,Donald_Trump,1884,0.488,Butts_GA
Georgia,GA,Candler,13043,Republican,Donald_Trump,897,0.49,Candler_GA
Georgia,GA,Carroll,13045,Republican,Donald_Trump,7495,0.417,Carroll_GA
Georgia,GA,Catoosa,13047,Republican,Donald_Trump,4449,0.402,Catoosa_GA
Georgia,GA,Charlton,13049,Republican,Donald_Trump,602,0.473,Charlton_GA
Georgia,GA,Chatham,13051,Republican,Donald_Trump,10726,0.35,Chatham_GA
Georgia,GA,Chattahoochee,13053,Republican,Donald_Trump,175,0.545,Chattahoochee_GA
Georgia,GA,Chattooga,13055,Republican,Donald_Trump,1674,0.517,Chattooga_GA
Georgia,GA,Cherokee,13057,Republican,Donald_Trump,18460,0.367,Cherokee_GA
Georgia,GA,Clarke,13059,Republican,Marco_Rubio,3105,0.352,Clarke_GA
Georgia,GA,Clayton,13063,Republican,Donald_Trump,3264,0.42,Clayton_GA
Georgia,GA,Clinch,13065,Republican,Donald_Trump,412,0.509,Clinch_GA
Georgia,GA,Cobb,13067,Republican,Marco_Rubio,38712,0.346,Cobb_GA
Georgia,GA,Colquitt,13071,Republican,Donald_Trump,2967,0.496,Colquitt_GA
Georgia,GA,Columbia,13073,Republican,Donald_Trump,9177,0.346,Columbia_GA
Georgia,GA,Cook,13075,Republican,Donald_Trump,1229,0.547,Cook_GA
Georgia,GA,Coweta,13077,Republican,Donald_Trump,9593,0.379,Coweta_GA
Georgia,GA,Crisp,13081,Republican,Donald_Trump,1204,0.502,Crisp_GA
Georgia,GA,Dade,13083,Republican,Donald_Trump,1151,0.412,Dade_GA
Georgia,GA,Dawson,13085,Republican,Donald_Trump,2649,0.454,Dawson_GA
Georgia,GA,Decatur,13087,Republican,Donald_Trump,1525,0.485,Decatur_GA
Georgia,GA,Dodge,13091,Republican,Donald_Trump,1360,0.504,Dodge_GA
Georgia,GA,Dooly,13093,Republican,Donald_Trump,584,0.555,Dooly_GA
Georgia,GA,Dougherty,13095,Republican,Donald_Trump,3078,0.468,Dougherty_GA
Georgia,GA,Douglas,13097,Republican,Donald_Trump,6984,0.428,Douglas_GA
Georgia,GA,Early,13099,Republican,Donald_Trump,760,0.561,Early_GA
Georgia,GA,Echols,13101,Republican,Donald_Trump,268,0.583,Echols_GA
Georgia,GA,Effingham,13103,Republican,Donald_Trump,3648,0.393,Effingham_GA
Georgia,GA,Elbert,13105,Republican,Donald_Trump,1394,0.459,Elbert_GA
Georgia,GA,Emanuel,13107,Republican,Donald_Trump,1489,0.502,Emanuel_GA
Georgia,GA,Evans,13109,Republican,Donald_Trump,481,0.38,Evans_GA
Georgia,GA,Fannin,13111,Republican,Donald_Trump,3001,0.532,Fannin_GA
Georgia,GA,Fayette,13113,Republican,Donald_Trump,8055,0.327,Fayette_GA
Georgia,GA,Floyd,13115,Republican,Donald_Trump,5945,0.422,Floyd_GA
Georgia,GA,Fulton,13121,Republican,Marco_Rubio,35052,0.416,Fulton_GA
Georgia,GA,Gilmer,13123,Republican,Donald_Trump,3314,0.516,Gilmer_GA
Georgia,GA,Glascock,13125,Republican,Donald_Trump,405,0.586,Glascock_GA
Georgia,GA,Glynn,13127,Republican,Donald_Trump,5516,0.438,Glynn_GA
Georgia,GA,Gordon,13129,Republican,Donald_Trump,4339,0.506,Gordon_GA
Georgia,GA,Gwinnett,13135,Republican,Donald_Trump,32014,0.325,Gwinnett_GA
Georgia,GA,Habersham,13137,Republican,Donald_Trump,3289,0.418,Habersham_GA
Georgia,GA,Hall,13139,Republican,Donald_Trump,12536,0.385,Hall_GA
Georgia,GA,Haralson,13143,Republican,Donald_Trump,2818,0.495,Haralson_GA
Georgia,GA,Hart,13147,Republican,Donald_Trump,1858,0.442,Hart_GA
Georgia,GA,Heard,13149,Republican,Donald_Trump,1068,0.552,Heard_GA
Georgia,GA,Henry,13151,Republican,Donald_Trump,11330,0.402,Henry_GA
Georgia,GA,Irwin,13155,Republican,Donald_Trump,869,0.574,Irwin_GA
Georgia,GA,Jeff Davis,13161,Republican,Donald_Trump,1071,0.469,Jeff Davis_GA
Georgia,GA,Jenkins,13165,Republican,Donald_Trump,513,0.518,Jenkins_GA
Georgia,GA,Lanier,13173,Republican,Donald_Trump,512,0.569,Lanier_GA
Georgia,GA,Long,13183,Republican,Donald_Trump,633,0.553,Long_GA
Georgia,GA,Lowndes,13185,Republican,Donald_Trump,5194,0.442,Lowndes_GA
Georgia,GA,Lumpkin,13187,Republican,Donald_Trump,2453,0.416,Lumpkin_GA
Georgia,GA,McDuffie,13189,Republican,Donald_Trump,1288,0.407,McDuffie_GA
Georgia,GA,McIntosh,13191,Republican,Donald_Trump,1078,0.54,McIntosh_GA
Georgia,GA,Meriwether,13199,Republican,Donald_Trump,1435,0.481,Meriwether_GA
Georgia,GA,Murray,13213,Republican,Donald_Trump,3084,0.572,Murray_GA
Georgia,GA,Muscogee,13215,Republican,Donald_Trump,5325,0.344,Muscogee_GA
Georgia,GA,Oglethorpe,13221,Republican,Donald_Trump,1230,0.439,Oglethorpe_GA
Georgia,GA,Paulding,13223,Republican,Donald_Trump,10002,0.414,Paulding_GA
Georgia,GA,Peach,13225,Republican,Donald_Trump,1325,0.434,Peach_GA
Georgia,GA,Pierce,13229,Republican,Donald_Trump,1345,0.404,Pierce_GA
Georgia,GA,Rabun,13241,Republican,Donald_Trump,1732,0.459,Rabun_GA
Georgia,GA,Richmond,13245,Republican,Donald_Trump,5543,0.368,Richmond_GA
Georgia,GA,Rockdale,13247,Republican,Donald_Trump,3785,0.41,Rockdale_GA
Georgia,GA,Schley,13249,Republican,Donald_Trump,331,0.428,Schley_GA
Georgia,GA,Screven,13251,Republican,Donald_Trump,801,0.458,Screven_GA
Georgia,GA,Spalding,13255,Republican,Donald_Trump,4257,0.427,Spalding_GA
Georgia,GA,Talbot,13263,Republican,Donald_Trump,368,0.535,Talbot_GA
Georgia,GA,Taliaferro,13265,Republican,Donald_Trump,102,0.518,Taliaferro_GA
Georgia,GA,Tattnall,13267,Republican,Donald_Trump,1089,0.426,Tattnall_GA
Georgia,GA,Telfair,13271,Republican,Donald_Trump,626,0.515,Telfair_GA
Georgia,GA,Terrell,13273,Republican,Donald_Trump,649,0.559,Terrell_GA
Georgia,GA,Thomas,13275,Republican,Donald_Trump,2649,0.4,Thomas_GA
Georgia,GA,Tift,13277,Republican,Donald_Trump,2697,0.478,Tift_GA
Georgia,GA,Toombs,13279,Republican,Donald_Trump,1513,0.417,Toombs_GA
Georgia,GA,Towns,13281,Republican,Donald_Trump,1356,0.46,Towns_GA
Georgia,GA,Treutlen,13283,Republican,Donald_Trump,437,0.542,Treutlen_GA
Georgia,GA,Troup,13285,Republican,Donald_Trump,4140,0.434,Troup_GA
Georgia,GA,Turner,13287,Republican,Donald_Trump,652,0.569,Turner_GA
Georgia,GA,Twiggs,13289,Republican,Donald_Trump,594,0.551,Twiggs_GA
Georgia,GA,Upson,13293,Republican,Donald_Trump,1910,0.487,Upson_GA
Georgia,GA,Walton,13297,Republican,Donald_Trump,7910,0.416,Walton_GA
Georgia,GA,Ware,13299,Republican,Donald_Trump,1998,0.434,Ware_GA
Georgia,GA,Whitfield,13313,Republican,Donald_Trump,5945,0.466,Whitfield_GA
Georgia,GA,Wilcox,13315,Republican,Donald_Trump,602,0.552,Wilcox_GA
Georgia,GA,Wilkinson,13319,Republican,Donald_Trump,611,0.476,Wilkinson_GA
Georgia,GA,Worth,13321,Republican,Donald_Trump,1890,0.552,Worth_GA
Idaho,ID,Ada,16001,Republican,Ted_Cruz,20156,0.403,Ada_ID
Idaho,ID,Bannock,16005,Republican,Ted_Cruz,4404,0.495,Bannock_ID
Idaho,ID,Bear Lake,16007,Republican,Ted_Cruz,643,0.427,Bear Lake_ID
Idaho,ID,Benewah,16009,Republican,Ted_Cruz,671,0.514,Benewah_ID
Idaho,ID,Bingham,16011,Republican,Ted_Cruz,3471,0.497,Bingham_ID
Idaho,ID,Blaine,16013,Republican,Donald_Trump,543,0.347,Blaine_ID
Idaho,ID,Boise,16015,Republican,Donald_Trump,691,0.429,Boise_ID
Idaho,ID,Bonner,16017,Republican,Ted_Cruz,3132,0.457,Bonner_ID
Idaho,ID,Bonneville,16019,Republican,Ted_Cruz,7794,0.461,Bonneville_ID
Idaho,ID,Boundary,16021,Republican,Ted_Cruz,901,0.453,Boundary_ID
Idaho,ID,Butte,16023,Republican,Ted_Cruz,275,0.479,Butte_ID
Idaho,ID,Camas,16025,Republican,Donald_Trump,130,0.418,Camas_ID
Idaho,ID,Canyon,16027,Republican,Ted_Cruz,11164,0.474,Canyon_ID
Idaho,ID,Caribou,16029,Republican,Ted_Cruz,602,0.445,Caribou_ID
Idaho,ID,Cassia,16031,Republican,Ted_Cruz,2095,0.47,Cassia_ID
Idaho,ID,Clearwater,16035,Republican,Donald_Trump,629,0.449,Clearwater_ID
Idaho,ID,Fremont,16043,Republican,Ted_Cruz,1434,0.518,Fremont_ID
Idaho,ID,Gem,16045,Republican,Ted_Cruz,1391,0.432,Gem_ID
Idaho,ID,Gooding,16047,Republican,Ted_Cruz,863,0.444,Gooding_ID
Idaho,ID,Jerome,16053,Republican,Ted_Cruz,1164,0.485,Jerome_ID
Idaho,ID,Kootenai,16055,Republican,Ted_Cruz,11924,0.532,Kootenai_ID
Idaho,ID,Latah,16057,Republican,Ted_Cruz,2134,0.535,Latah_ID
Idaho,ID,Lemhi,16059,Republican,Donald_Trump,757,0.383,Lemhi_ID
Idaho,ID,Minidoka,16067,Republican,Ted_Cruz,1163,0.465,Minidoka_ID
Idaho,ID,Nez Perce,16069,Republican,Ted_Cruz,1583,0.401,Nez Perce_ID
Idaho,ID,Oneida,16071,Republican,Ted_Cruz,473,0.599,Oneida_ID
Idaho,ID,Owyhee,16073,Republican,Ted_Cruz,717,0.43,Owyhee_ID
Idaho,ID,Payette,16075,Republican,Ted_Cruz,1364,0.406,Payette_ID
Idaho,ID,Power,16077,Republican,Ted_Cruz,421,0.479,Power_ID
Idaho,ID,Shoshone,16079,Republican,Donald_Trump,632,0.415,Shoshone_ID
Idaho,ID,Teton,16081,Republican,Ted_Cruz,465,0.452,Teton_ID
Idaho,ID,Twin Falls,16083,Republican,Ted_Cruz,4717,0.49,Twin Falls_ID
Idaho,ID,Valley,16085,Republican,Donald_Trump,575,0.388,Valley_ID
Illinois,IL,Adams,17001,Republican,Donald_Trump,5233,0.407,Adams_IL
Illinois,IL,Bond,17005,Republican,Donald_Trump,1102,0.412,Bond_IL
Illinois,IL,Bureau,17011,Republican,Donald_Trump,2185,0.395,Bureau_IL
Illinois,IL,Champaign,17019,Republican,Ted_Cruz,9617,0.369,Champaign_IL
Illinois,IL,Coles,17029,Republican,Donald_Trump,3156,0.372,Coles_IL
Illinois,IL,Edgar,17045,Republican,Donald_Trump,1562,0.422,Edgar_IL
Illinois,IL,Edwards,17047,Republican,Donald_Trump,867,0.448,Edwards_IL
Illinois,IL,Ford,17053,Republican,Ted_Cruz,1281,0.378,Ford_IL
Illinois,IL,Gallatin,17059,Republican,Donald_Trump,310,0.548,Gallatin_IL
Illinois,IL,Grundy,17063,Republican,Donald_Trump,3625,0.469,Grundy_IL
Illinois,IL,Iroquois,17075,Republican,Donald_Trump,2836,0.426,Iroquois_IL
Illinois,IL,Jersey,17083,Republican,Donald_Trump,1902,0.476,Jersey_IL
Illinois,IL,Kane,17089,Republican,Donald_Trump,21605,0.36,Kane_IL
Illinois,IL,Kankakee,17091,Republican,Donald_Trump,6403,0.427,Kankakee_IL
Illinois,IL,Kendall,17093,Republican,Donald_Trump,6721,0.399,Kendall_IL
Illinois,IL,Lake,17097,Republican,Donald_Trump,30697,0.361,Lake_IL
Illinois,IL,Macon,17115,Republican,Donald_Trump,6655,0.403,Macon_IL
Illinois,IL,Macoupin,17117,Republican,Donald_Trump,3527,0.478,Macoupin_IL
Illinois,IL,Massac,17127,Republican,Donald_Trump,1341,0.444,Massac_IL
Illinois,IL,McDonough,17109,Republican,Donald_Trump,1599,0.366,McDonough_IL
Illinois,IL,McHenry,17111,Republican,Donald_Trump,16514,0.409,McHenry_IL
Illinois,IL,McLean,17113,Republican,Ted_Cruz,13085,0.416,McLean_IL
Illinois,IL,Menard,17129,Republican,Ted_Cruz,1064,0.378,Menard_IL
Illinois,IL,Moultrie,17139,Republican,Ted_Cruz,1321,0.489,Moultrie_IL
Illinois,IL,Ogle,17141,Republican,Ted_Cruz,4307,0.386,Ogle_IL
Illinois,IL,Peoria,17143,Republican,Ted_Cruz,10278,0.406,Peoria_IL
Illinois,IL,Piatt,17147,Republican,Ted_Cruz,1855,0.399,Piatt_IL
Illinois,IL,Rock Island,17161,Republican,Donald_Trump,5173,0.361,Rock Island_IL
Illinois,IL,Sangamon,17167,Republican,Ted_Cruz,12261,0.348,Sangamon_IL
Illinois,IL,Schuyler,17169,Republican,Donald_Trump,697,0.444,Schuyler_IL
Illinois,IL,Stephenson,17177,Republican,Ted_Cruz,3038,0.358,Stephenson_IL
Illinois,IL,Tazewell,17179,Republican,Ted_Cruz,12085,0.446,Tazewell_IL
Illinois,IL,Vermilion,17183,Republican,Donald_Trump,5021,0.446,Vermilion_IL
Illinois,IL,Wabash,17185,Republican,Donald_Trump,977,0.424,Wabash_IL
Illinois,IL,Whiteside,17195,Republican,Donald_Trump,2466,0.356,Whiteside_IL
Illinois,IL,Will,17197,Republican,Donald_Trump,38507,0.464,Will_IL
Illinois,IL,Winnebago,17201,Republican,Ted_Cruz,15457,0.405,Winnebago_IL
Illinois,IL,Woodford,17203,Republican,Ted_Cruz,5091,0.482,Woodford_IL
Iowa,IA,Allamakee,19005,Republican,Donald_Trump,193,0.281,Allamakee_IA
Iowa,IA,Appanoose,19007,Republican,Donald_Trump,292,0.348,Appanoose_IA
Iowa,IA,Audubon,19009,Republican,Ted_Cruz,135,0.361,Audubon_IA
Iowa,IA,Black Hawk,19013,Republican,Ted_Cruz,1585,0.268,Black Hawk_IA
Iowa,IA,Bremer,19017,Republican,Ted_Cruz,408,0.274,Bremer_IA
Iowa,IA,Buena Vista,19021,Republican,Ted_Cruz,309,0.306,Buena Vista_IA
Iowa,IA,Cerro Gordo,19033,Republican,Ted_Cruz,655,0.282,Cerro Gordo_IA
Iowa,IA,Des Moines,19057,Republican,Donald_Trump,659,0.304,Des Moines_IA
Iowa,IA,Dubuque,19061,Republican,Donald_Trump,1087,0.273,Dubuque_IA
Iowa,IA,Guthrie,19077,Republican,Ted_Cruz,218,0.289,Guthrie_IA
Iowa,IA,Ida,19093,Republican,Donald_Trump,136,0.258,Ida_IA
Iowa,IA,Iowa,19095,Republican,Ted_Cruz,353,0.342,Iowa_IA
Iowa,IA,Keokuk,19107,Republican,Donald_Trump,220,0.313,Keokuk_IA
Iowa,IA,Kossuth,19109,Republican,Ted_Cruz,285,0.301,Kossuth_IA
Iowa,IA,Linn,19113,Republican,Ted_Cruz,3422,0.294,Linn_IA
Iowa,IA,Mahaska,19123,Republican,Ted_Cruz,669,0.341,Mahaska_IA
