state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes,county_state,fips,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,county_state
Mississippi,MS,Prentiss,28117,Democrat,Hillary_Clinton,681,0.71,Prentiss_MS,28117,Prentiss,MS,25428,25276,0.6,25276,6.4,22.9,17,50.8,84.2,14.2,0.3,0.2,0,1.2,1.3,83.2,83.8,0.2,1.4,72.7,11.4,1133,23.6,11074,72.8,11.2,73200,9611,2.53,16589,32503,24.2,482,6084,-8.7,1510,1862,5.9,0,0,0,0,32.1,975223,17781,162043,6359,17540,14,414.98,60.9,Prentiss_MS
Mississippi,MS,Quitman,28119,Democrat,Hillary_Clinton,986,0.853,Quitman_MS,28119,Quitman,MS,7678,8223,-6.6,8223,6.8,24.9,15,52.1,29,69.1,0.2,0.3,0,1.3,1,28.4,83.5,1,2.7,68,13.7,483,22.5,3595,68.6,8.6,49200,3114,2.53,13954,22863,40.7,107,723,-7.8,471,353,34.3,0,0,0,0,0,0,19137,24719,2815,1903,1,405.01,20.3,Quitman_MS
Mississippi,MS,Rankin,28121,Democrat,Hillary_Clinton,4689,0.771,Rankin_MS,28121,Rankin,MS,148070,142061,4.2,141617,6.3,24.3,13.3,51.7,77.2,20.2,0.2,1.2,0.1,1.1,2.6,75,84.1,2.4,4.2,88.9,28.5,9765,25.1,58210,75.5,13,148900,53223,2.6,26897,57380,11.5,3451,51315,0.8,11639,12782,7.6,0,2.4,0,0,23.7,1865834,2629579,2226182,16103,197777,573,775.49,182.6,Rankin_MS
Mississippi,MS,Sharkey,28125,Democrat,Hillary_Clinton,645,0.914,Sharkey_MS,28125,Sharkey,MS,4647,4916,-5.5,4916,7.1,25.4,16.1,53.8,29.2,69.6,0.2,0.3,0,0.8,1.7,28.1,87.8,0.2,0.9,77.3,21.1,294,18.2,2122,64.4,8.8,64900,1725,2.75,15744,35125,31.2,125,781,-7.6,377,465,0,0,0,0,0,0,0,64205,30978,5644,1618,2,431.72,11.4,Sharkey_MS
Mississippi,MS,Simpson,28127,Democrat,Hillary_Clinton,1855,0.853,Simpson_MS,28127,Simpson,MS,27463,27502,-0.1,27503,6.4,25.3,15.6,51.3,62.6,35.7,0.3,0.4,0.1,0.9,1.6,61.5,88.7,1.5,2.2,78.3,14.7,1709,34.2,11934,76,6.5,80800,9786,2.72,18314,38362,22.6,417,5713,-1.7,1953,2166,17,0,0,0,0,23.6,0,0,212575,7640,20622,24,589.16,46.7,Simpson_MS
Mississippi,MS,Sunflower,28133,Democrat,Hillary_Clinton,2332,0.878,Sunflower_MS,28133,Sunflower,MS,27496,29450,-6.6,29450,6.3,23.3,11.6,47.2,25.8,73,0.3,0.4,0,0.6,1.5,25,83.3,0.7,2.4,70.2,13,1321,18,9698,58.6,15.7,69500,8394,2.92,12588,26619,36.1,447,4861,0.9,1440,1945,29.5,0,0,0,0,28.6,0,0,211330,6825,15067,7,697.75,42.2,Sunflower_MS
Mississippi,MS,Tallahatchie,28135,Democrat,Hillary_Clinton,1341,0.874,Tallahatchie_MS,28135,Tallahatchie,MS,14761,15378,-4,15378,5.4,20.4,13.5,44.3,41.3,56.4,0.3,0.9,0.1,1,6.2,36.1,86.5,4.9,10.6,65.7,8.5,640,24.5,5533,73,4.7,64000,4640,2.58,12747,29853,30.2,172,1710,-4.6,821,728,13.5,0,0,0,0,17,0,62382,56799,4315,3639,4,645.29,23.8,Tallahatchie_MS
Mississippi,MS,Tate,28137,Democrat,Hillary_Clinton,1435,0.851,Tate_MS,28137,Tate,MS,28204,28882,-2.3,28886,5.9,24.2,15,51.7,66.7,31.3,0.3,0.3,0.1,1.3,2.5,64.7,89.1,1.5,2.5,79.9,15.4,1585,29.5,11165,74.5,8.6,112600,9936,2.73,20431,41494,18.5,358,3961,0,1958,2107,19.1,0,0,0,0,32.5,244257,18733,237674,8833,14639,45,404.76,71.4,Tate_MS
Mississippi,MS,Tippah,28139,Democrat,Hillary_Clinton,575,0.749,Tippah_MS,28139,Tippah,MS,22039,22232,-0.9,22232,6.2,24.6,15.8,50.8,81.3,16.7,0.4,0.2,0,1.4,4.8,77.1,86.6,1.6,4.6,75.8,10.3,1274,22.8,9717,76.5,5.2,74800,8472,2.56,18493,34636,25.5,343,5098,-3.6,1369,1674,0,0,0,0,0,16.4,566188,131842,130910,6101,11772,5,457.82,48.6,Tippah_MS
Mississippi,MS,Tishomingo,28141,Democrat,Hillary_Clinton,361,0.613,Tishomingo_MS,28141,Tishomingo,MS,19420,19596,-0.9,19593,5.3,22,19.6,51.8,95.7,2.8,0.4,0.2,0,0.9,2.6,93.4,88.7,2,3.7,76.8,11.3,1546,22.9,10312,75.9,7.6,72900,7643,2.52,18338,32592,17.6,350,4062,-1,1102,1634,0,0,0,0,0,16.5,305441,54700,112571,5867,9168,2,424.25,46.2,Tishomingo_MS
Mississippi,MS,Tunica,28143,Democrat,Hillary_Clinton,904,0.774,Tunica_MS,28143,Tunica,MS,10598,10778,-1.7,10778,8.7,30.3,10.2,52.9,22.2,75.6,0.2,0.9,0.2,1,2.4,20.4,82.6,3.8,4.7,76.8,15.4,522,18.3,4824,43.6,37,74000,4116,2.53,15549,31446,30.3,217,9548,-0.9,678,509,32.2,0,0,0,0,34.2,0,40673,130682,12457,1308603,15,454.67,23.7,Tunica_MS
Mississippi,MS,Walthall,28147,Democrat,Hillary_Clinton,1111,0.885,Walthall_MS,28147,Walthall,MS,14859,15443,-3.8,15443,5.7,24.6,17.7,51.9,54.2,43.8,0.4,0.2,0.1,1.3,1.8,52.9,93.2,0.6,2.1,74.8,12.6,701,34.2,7139,82.5,3.1,85100,5649,2.68,16850,31090,25.3,217,1983,-3.1,1151,1301,41.1,0,0,0,0,33.2,167291,0,124687,8113,0,0,403.94,38.2,Walthall_MS
Mississippi,MS,Wilkinson,28157,Democrat,Hillary_Clinton,1269,0.934,Wilkinson_MS,28157,Wilkinson,MS,9191,9878,-7,9878,6,21.7,15.5,46.6,28.9,70.2,0.2,0.2,0,0.5,0.7,28.6,89.1,0,1,71.9,11.8,386,35.4,5039,77.5,4.3,59400,3496,2.48,18717,33618,27.8,139,1487,-0.5,564,789,0,0,0,0,0,25.5,0,44221,59831,5857,3435,0,678.11,14.6,Wilkinson_MS
Mississippi,MS,Winston,28159,Democrat,Hillary_Clinton,1442,0.863,Winston_MS,28159,Winston,MS,18478,19198,-3.8,19198,5.8,23.6,17.4,51,51.5,46.3,1.1,0.3,0,0.8,1.2,50.5,87.5,0.5,0.5,79.5,15.8,1102,27.6,8738,71.3,10.6,76300,7635,2.44,18501,30821,29.8,381,4995,3.6,1349,1549,0,0,0,0,0,18,483377,187904,183152,9297,16545,32,607.25,31.6,Winston_MS
Mississippi,MS,Yalobusha,28161,Democrat,Hillary_Clinton,1214,0.842,Yalobusha_MS,28161,Yalobusha,MS,12276,12678,-3.2,12678,6.4,22.7,18.3,51.8,59.8,38.5,0.3,0.3,0,1.1,1.7,58.5,92.2,0.2,0.9,77.5,13.2,929,23.2,6374,74.6,6.3,67800,4797,2.58,18750,32930,22.2,180,2301,-4,810,872,17.1,0,0,0,0,0,0,14114,59650,4341,2881,10,467.13,27.1,Yalobusha_MS
Mississippi,MS,Yazoo,28163,Democrat,Hillary_Clinton,2203,0.908,Yazoo_MS,28163,Yazoo,MS,27817,28065,-0.9,28065,6.7,24.2,12.4,44.6,40.8,57.4,0.3,0.6,0,1,5.6,36.1,87.3,4.3,7.3,74.1,11.9,1658,26.6,10064,60,15.7,64100,8710,2.83,14291,26336,35.5,401,4017,-0.8,1552,1886,0,0,0,0,0,30.6,371801,0,230475,8056,12405,6,922.95,30.4,Yazoo_MS
Missouri,MO,Adair,29001,Democrat,Bernie_Sanders,1153,0.588,Adair_MO,29001,Adair,MO,25602,25607,0,25607,4.6,18.5,13.6,51.9,93.7,1.9,0.3,2.2,0.1,1.8,2.6,91.4,70.9,2.4,4.8,86.7,27.6,1591,16.7,11343,60.2,23.6,102600,9648,2.31,19258,34733,23.7,638,8369,0.8,1495,2066,0,0,1.4,0,0,28.2,0,54741,310089,12590,38667,54,567.32,45.1,Adair_MO
Missouri,MO,Andrew,29003,Democrat,Bernie_Sanders,728,0.584,Andrew_MO,29003,Andrew,MO,17379,17291,0.5,17291,5.2,22.9,17.5,50.5,97,0.8,0.3,0.5,0,1.3,2.2,95.1,88.5,0.4,1.3,90.3,22,1496,23.3,7282,76.7,11.5,127700,6691,2.55,25302,54336,8.2,288,1632,-3.4,1207,0,0,0,0,0,0,0,0,36877,79988,4751,4479,4,432.7,40,Andrew_MO
Missouri,MO,Atchison,29005,Democrat,Bernie_Sanders,173,0.546,Atchison_MO,29005,Atchison,MO,5382,5685,-5.3,5685,5.5,20,23.8,50.4,97.9,0.4,0.4,0.2,0.1,1,1.3,96.8,85.9,0.2,1.3,89.3,21.3,585,18.1,2961,69.6,12.1,76400,2448,2.21,24748,44426,11.6,202,1301,1.6,440,845,0,0,0,0,0,13.5,0,67832,86619,14207,4510,1,547.3,10.4,Atchison_MO
Missouri,MO,Audrain,29007,Democrat,Hillary_Clinton,749,0.496,Audrain_MO,29007,Audrain,MO,25887,25529,1.4,25529,6.1,23.5,16.7,54.5,90.2,6.9,0.5,0.5,0.1,1.9,2.6,87.9,83.5,1.5,4.9,84.3,13.1,1954,21.1,10798,74.2,10.2,90500,9327,2.54,19687,43013,17,553,6778,-0.1,1387,1746,0,0,0,0,0,15.3,1337135,0,247806,9643,18584,3,692.24,36.9,Audrain_MO
Missouri,MO,Barton,29011,Democrat,Bernie_Sanders,214,0.502,Barton_MO,29011,Barton,MO,12057,12402,-2.8,12402,5.7,25,18.6,50.7,94.7,0.8,1.3,0.5,0.1,2.6,2.5,92.9,89,2.2,3.2,85.8,16.9,991,19.3,5568,75.3,7.9,84700,5065,2.42,20678,40580,18.7,254,2779,6.2,905,1264,0,0,0,0,0,28.2,174302,76001,135142,10623,8445,2,591.92,21,Barton_MO
Missouri,MO,Bates,29013,Democrat,Bernie_Sanders,632,0.531,Bates_MO,29013,Bates,MO,16584,17049,-2.7,17049,5.9,24.1,18.7,50.6,96.4,1.1,0.8,0.2,0,1.5,2.2,94.6,88.6,0.8,2.6,83.9,11.9,1129,28.5,7809,73.8,8,99400,6832,2.42,21047,38579,18.6,340,2646,-7.3,1205,1459,0,0,0,0,0,0,0,77442,135422,7994,12312,1,836.69,20.4,Bates_MO
Missouri,MO,Bollinger,29017,Democrat,Hillary_Clinton,242,0.538,Bollinger_MO,29017,Bollinger,MO,12394,12363,0.3,12363,6,22.4,18,50,97.6,0.4,0.7,0.2,0,1,0.9,96.8,88.4,0.6,0.8,79.7,10.9,1111,34.2,5825,80.7,3.4,96600,4758,2.57,19470,37716,19.9,193,1358,1.4,729,1146,0,0,0,0,0,0,0,0,59556,4912,0,0,617.91,20,Bollinger_MO
Missouri,MO,Boone,29019,Democrat,Bernie_Sanders,15076,0.606,Boone_MO,29019,Boone,MO,172717,162642,6.2,162642,6,20.5,10.5,51.6,82.6,9.6,0.4,4.4,0.1,2.8,3.2,80,73.3,6.3,8.3,93,47.3,9703,18.2,73174,57.1,29.4,162200,65649,2.38,26895,48627,20,4447,71502,2.1,10871,14676,0,0.3,2.4,0,0.9,24.6,0,610359,3012263,19777,315136,1414,685.41,237.3,Boone_MO
Missouri,MO,Buchanan,29021,Democrat,Bernie_Sanders,4148,0.537,Buchanan_MO,29021,Buchanan,MO,89486,89201,0.3,89201,6.7,22.9,14.6,49.7,89.6,6,0.6,1.1,0.3,2.3,6,84.4,79.3,3.4,5.5,86.1,20.1,7082,17.4,38453,64.7,20.1,109700,33331,2.56,21961,44363,17,2306,44794,2.3,4175,7173,0,0,1.6,0,0.5,23.2,0,1015485,1438683,16199,154484,95,408.03,218.6,Buchanan_MO
Missouri,MO,Callaway,29027,Democrat,Bernie_Sanders,1678,0.542,Callaway_MO,29027,Callaway,MO,44750,44332,0.9,44332,5.7,21.5,14.2,49.2,91.9,4.7,0.5,0.9,0,2,2,90.4,83.7,1.6,2.5,86,21.1,3710,21.3,18522,76.1,10.8,124500,16548,2.45,23171,47964,13,745,11788,5.7,2263,2811,0,0,0,0,0,29.2,0,70815,331093,7660,33202,52,834.58,53.1,Callaway_MO
Missouri,MO,Camden,29029,Democrat,Bernie_Sanders,1419,0.499,Camden_MO,29029,Camden,MO,44021,44002,0,44002,4.5,18.4,24.9,50.6,96.8,0.6,0.6,0.6,0.1,1.3,2.5,94.6,85.5,2.3,4.3,89.4,20.8,5092,21.1,41213,78.2,27.2,170200,17647,2.45,23038,43458,16.1,1403,12282,1.6,3731,5641,0,0,0,0,0,18.7,251109,109440,677919,16779,157554,54,655.92,67.1,Camden_MO
Missouri,MO,Cape Girardeau,29031,Democrat,Bernie_Sanders,2335,0.524,Cape Girardeau_MO,29031,Cape Girardeau,MO,78043,75674,3.1,75674,5.8,21.5,15.4,51.6,88.4,7.7,0.4,1.5,0,2,2.2,86.6,81,2.3,3.9,87.7,27.4,5919,18.6,33025,66.5,20.5,137500,29411,2.47,23751,46516,15.8,2377,39716,4.9,5196,7342,2.5,0,0,0,0,24.6,0,1791992,1353015,18626,145859,187,578.54,130.8,Cape Girardeau_MO
Missouri,MO,Cass,29037,Democrat,Bernie_Sanders,4185,0.521,Cass_MO,29037,Cass,MO,100889,99478,1.4,99478,6,25,15.5,51.1,92.4,4,0.7,0.8,0.1,2.1,4.3,88.7,87.1,2,3.5,92,23.3,8688,27.8,40488,77.6,10.8,154900,37307,2.65,27463,60350,8.9,1813,18463,2.8,6604,9203,0,1,0,0,1.3,27.7,483706,351585,898675,9180,82368,305,696.84,142.8,Cass_MO
Missouri,MO,Chariton,29041,Democrat,Hillary_Clinton,321,0.521,Chariton_MO,29041,Chariton,MO,7694,7827,-1.7,7831,6.3,22.4,22.5,50.3,96.2,2.3,0.3,0.2,0,0.9,1,95.5,91,0.5,0.9,83.2,11.7,646,21.9,4141,76.2,7.4,74700,2958,2.53,19481,39385,16.5,205,1279,-2.4,623,703,0,0,0,0,0,29.6,0,198004,51816,6682,2043,0,751.18,10.4,Chariton_MO
Missouri,MO,Christian,29043,Democrat,Bernie_Sanders,3073,0.584,Christian_MO,29043,Christian,MO,82101,77422,6,77422,6.4,26.1,14.3,51.2,96.1,0.8,0.7,0.6,0.1,1.8,2.9,93.6,83.8,1.9,3.2,91.6,25.9,6611,25.6,32623,74,12.4,142600,29652,2.63,25134,52838,10.6,1650,13075,-0.3,6446,7712,0,0,0,0,1.2,21.4,255616,166361,716787,9781,59653,390,562.65,137.6,Christian_MO
Missouri,MO,Clay,29047,Democrat,Bernie_Sanders,12542,0.537,Clay_MO,29047,Clay,MO,233682,221939,5.3,221939,6.5,25,12.8,51,88.2,6,0.6,2.3,0.3,2.6,6.6,82.4,84.2,4.8,7.5,91.8,30.6,17663,23,94966,71,20,153700,86934,2.56,29406,60936,9,4784,87124,5.2,14345,17862,2.3,0.6,2.3,0,0,28.5,10903503,4517272,3366942,15427,822122,222,397.3,558.6,Clay_MO
Missouri,MO,Cole,29051,Democrat,Bernie_Sanders,3303,0.535,Cole_MO,29051,Cole,MO,76557,75983,0.8,75990,6.2,22.9,14,49.4,84.5,11.8,0.4,1.3,0.1,1.9,2.7,82.3,83.6,3,4.6,90.4,30.8,6518,16.9,32798,66.8,24.5,142400,29302,2.46,26160,53931,13.3,2267,32675,-1.8,4729,6119,0,0,2,0,1.1,26.3,1568097,706090,1203694,16357,127555,188,393.75,193,Cole_MO
Missouri,MO,Cooper,29053,Democrat,Hillary_Clinton,516,0.501,Cooper_MO,29053,Cooper,MO,17585,17601,-0.1,17601,5.5,21.7,16.5,47.3,89.6,7.4,0.5,0.5,0.1,1.9,1.6,88.3,82.6,1.5,3.2,85.9,18.4,1392,22.5,7443,73.3,11.2,119800,6568,2.43,22910,45992,17.8,400,3905,-5,1071,1670,0,0,0,0,0,20.1,155345,75706,225574,12858,112683,4,564.77,31.2,Cooper_MO
Missouri,MO,Daviess,29061,Democrat,Hillary_Clinton,239,0.51,Daviess_MO,29061,Daviess,MO,8297,8433,-1.6,8433,6.3,26.2,18.9,49.6,97.5,0.6,0.4,0.2,0,1.2,1.5,96.2,88.8,1.1,9.3,84.2,16.4,800,28.9,4183,76.3,4.8,104700,3151,2.61,19890,42393,14.7,161,912,2.2,771,592,0,0,0,0,0,19.9,0,41751,45292,5630,2187,1,563.24,15,Daviess_MO
Missouri,MO,Dent,29065,Democrat,Bernie_Sanders,449,0.556,Dent_MO,29065,Dent,MO,15655,15657,0,15657,5.9,22.8,20.3,50,95.8,0.6,1,0.9,0,1.7,1.4,94.6,86.6,0.9,2.2,76.8,11.4,1554,24.1,7242,72.9,6.3,86000,5858,2.63,18544,36311,20.9,416,3617,-2.6,936,1443,0,0,0,0,0,0,246567,0,124535,8310,10779,6,752.79,20.8,Dent_MO
Missouri,MO,Dunklin,29069,Democrat,Hillary_Clinton,724,0.609,Dunklin_MO,29069,Dunklin,MO,31344,31953,-1.9,31953,7.3,25.9,17.4,52.1,87.1,10.4,0.4,0.4,0,1.7,6.3,81.2,83.2,2.6,4.9,72.3,11.4,2353,20.1,14335,61.4,11.9,67800,12882,2.42,17990,31304,25.6,756,8908,2.3,1854,2439,3.5,0,0,0,0,22.9,0,132812,371322,11781,24917,15,541.07,59.1,Dunklin_MO
Missouri,MO,Gasconade,29073,Democrat,Bernie_Sanders,507,0.553,Gasconade_MO,29073,Gasconade,MO,14866,15221,-2.3,15222,5,21.2,21.6,50.6,97.6,0.4,0.3,0.5,0,1.2,1.4,96.3,89.1,0.7,1.8,84.2,15.4,1329,27.1,8131,77.2,6.1,116000,6168,2.4,21830,41392,14.8,429,4732,3.8,1184,1844,0,0,0,0,0,0,172359,63145,146014,9486,13473,3,517.8,29.4,Gasconade_MO
Missouri,MO,Gentry,29075,Democrat,Bernie_Sanders,176,0.494,Gentry_MO,29075,Gentry,MO,6826,6738,1.3,6738,7.5,24.6,19.7,51.7,97.7,0.6,0.3,0.4,0,1,1,96.8,85.3,0.8,4.2,85.7,15.3,604,20.5,3196,72.2,8.2,80400,2800,2.33,20534,39192,17.2,198,1737,-4.2,531,830,0,0,0,0,0,0,0,35196,59228,9511,2012,4,491.42,13.7,Gentry_MO
Missouri,MO,Greene,29077,Democrat,Bernie_Sanders,17403,0.611,Greene_MO,29077,Greene,MO,285865,275174,3.9,275174,6.1,21,15.3,51.2,91.3,3.2,0.7,1.9,0.1,2.7,3.5,88.4,78.3,3.1,5.1,90.1,28.3,23944,19,129146,59.3,22.2,128100,115574,2.3,23520,40337,18.7,8201,137721,-3.2,19963,26031,1.9,0.7,1.1,0,1.4,25.2,3845368,5076007,4710360,17856,578286,1614,675.3,407.5,Greene_MO
Missouri,MO,Hickory,29085,Democrat,Hillary_Clinton,73,0.537,Hickory_MO,29085,Hickory,MO,9219,9627,-4.2,9627,3.9,17,31.9,51.1,96.7,0.4,0.8,0.2,0.1,1.8,1.4,95.5,89.4,0.6,2.6,82.4,10.4,1315,32.6,6732,82.8,1.9,98700,4219,2.23,17361,29325,21.6,147,667,2.6,681,995,0,0,0,0,0,0,0,0,49990,5516,1641,0,399.09,24.1,Hickory_MO
Missouri,MO,Holt,29087,Democrat,Hillary_Clinton,128,0.522,Holt_MO,29087,Holt,MO,4516,4912,-8.1,4912,5.1,19.9,22.8,50.7,97.5,0.3,0.9,0.4,0,1,1,96.6,85.1,0.5,1.6,89.7,16.2,515,20.3,2783,71.6,9.4,78900,2218,2.1,24127,42979,12.3,137,971,4,422,537,0,0,0,0,0,0,0,84686,35782,7214,3966,0,462.69,10.6,Holt_MO
Missouri,MO,Howell,29091,Democrat,Bernie_Sanders,1209,0.584,Howell_MO,29091,Howell,MO,40173,40400,-0.6,40400,6.6,24.2,18.5,51.3,96.3,0.5,0.8,0.7,0,1.7,2,94.6,86.4,1.5,3,82.6,15.4,3567,19.6,18062,69.7,10.4,97700,15796,2.52,17416,32533,23.8,1124,12844,0,2944,4515,0,0,0,0,0,18.4,682130,180705,545843,14163,47630,19,927.25,43.6,Howell_MO
Missouri,MO,Jackson,29095,Democrat,Hillary_Clinton,48860,0.529,Jackson_MO,29095,Jackson,MO,683191,674158,1.3,674158,6.8,24,13.5,51.6,70.4,24,0.6,1.8,0.3,2.9,8.8,62.9,83.1,5.7,8.8,88.3,27.6,48827,22.8,314701,61.1,25.3,126800,271545,2.45,26062,47015,17.4,17072,319751,0.1,42303,54793,10.1,0.7,1.9,0,2.9,27.6,8939022,11179928,8460776,12347,1505780,3864,604.46,1115.3,Jackson_MO
Missouri,MO,Jasper,29097,Democrat,Bernie_Sanders,3826,0.62,Jasper_MO,29097,Jasper,MO,117543,117404,0.1,117404,7.1,25.5,13.9,51.1,91.2,2.4,1.8,1.1,0.6,3,7.5,84.9,83.3,3.8,7,84.3,20.2,8408,18.4,51307,64.5,15.6,98300,44849,2.55,21124,40399,18.4,2863,49729,-1.3,6403,9052,0,0.9,0,0,1.9,28,3336561,793412,1967427,17111,182316,371,638.49,183.9,Jasper_MO
Missouri,MO,Lewis,29111,Democrat,Hillary_Clinton,239,0.483,Lewis_MO,29111,Lewis,MO,10138,10211,-0.7,10211,5.8,22.8,18,50,94.2,3.3,0.3,0.4,0.1,1.8,1.6,92.8,87.7,1.7,7,87.4,12.5,815,24.1,4497,74.2,10.2,82300,3936,2.39,19317,42071,15,187,1874,-2.9,633,639,0,0,0,0,0,0,0,0,59309,5933,0,7,505.04,20.2,Lewis_MO
Missouri,MO,Maries,29125,Democrat,Hillary_Clinton,305,0.502,Maries_MO,29125,Maries,MO,9013,9178,-1.8,9176,4.6,21.9,19.3,49.7,97.2,0.5,0.6,0.3,0,1.3,1.1,96.2,87.2,1.3,2,82.7,16.5,912,28.2,4565,77.3,7.1,116300,3749,2.4,22026,42566,16.7,134,1075,2.6,597,717,0,0,0,0,0,0,0,7401,46261,5125,2635,0,526.98,17.4,Maries_MO
Missouri,MO,McDonald,29119,Democrat,Bernie_Sanders,385,0.503,McDonald_MO,29119,McDonald,MO,22800,23083,-1.2,23083,6.6,26.3,14,49.2,89.1,1.6,3.1,1.4,1.5,3.3,11.6,79,84.3,8,13.1,78.5,10.5,2096,27.1,9825,69.5,7.5,86300,8221,2.76,17505,37997,21.8,306,5574,-1.4,1309,1388,0,0,0,0,2.1,20.1,0,0,223284,9735,10000,4,539.48,42.8,McDonald_MO
Missouri,MO,Moniteau,29135,Democrat,Bernie_Sanders,409,0.537,Moniteau_MO,29135,Moniteau,MO,15856,15607,1.6,15607,6.5,25,14.8,46.9,93.8,4.1,0.4,0.4,0.1,1.3,4.6,89.4,85.1,2.6,8.2,82.3,18.1,1252,25.8,6130,74.6,10.5,112100,5464,2.61,19451,47118,11.4,328,2679,-3.2,960,1004,0,0,0,0,0,0,0,106296,159656,10580,8206,0,415.03,37.6,Moniteau_MO
Missouri,MO,New Madrid,29143,Democrat,Hillary_Clinton,691,0.642,New Madrid_MO,29143,New Madrid,MO,18272,18960,-3.6,18956,6.1,23.8,17.6,52.1,81.6,15.8,0.3,0.5,0.1,1.7,1.6,80.4,83.2,0.9,1.5,76.9,12.3,1681,16.2,8537,62.2,15,75400,7423,2.47,21215,35793,21.7,431,5913,-1.3,800,1068,0,0,0,0,0,19.1,0,288016,509771,28850,14988,7,674.84,28.1,New Madrid_MO
Missouri,MO,Nodaway,29147,Democrat,Bernie_Sanders,831,0.561,Nodaway_MO,29147,Nodaway,MO,23081,23370,-1.2,23370,4.6,16.9,13.9,49.7,94.3,2.7,0.3,1.7,0,1,1.5,93,72.2,1.4,3.6,91.1,23.4,1277,15.5,9646,55.9,23.6,101800,8599,2.35,18079,36641,28.4,485,6672,-3.4,1432,2296,0,0,0,0,0,19.5,866565,0,206771,9377,28785,36,876.96,26.6,Nodaway_MO
Missouri,MO,Oregon,29149,Democrat,Hillary_Clinton,319,0.53,Oregon_MO,29149,Oregon,MO,10911,10881,0.3,10881,6.1,22.3,22.1,50.8,95.4,0.5,1.5,0.4,0.1,2.1,1.4,94.2,86.7,1.3,1.5,79.8,9.8,1120,21.2,5428,76.1,3,72400,4572,2.37,16331,27743,27.7,210,1721,3.4,772,1002,0,0,0,0,0,26.3,0,14176,90916,8789,5890,2,789.8,13.8,Oregon_MO
Missouri,MO,Ozark,29153,Democrat,Bernie_Sanders,293,0.568,Ozark_MO,29153,Ozark,MO,9492,9723,-2.4,9723,4.7,19.7,26.3,49.5,97,0.3,0.8,0.1,0,1.7,1.7,95.7,89.3,0.4,2.1,82.8,12.5,1374,29.7,5616,79.1,3.7,89900,4063,2.35,17215,32078,20,171,900,-7.3,761,0,0,0,0,0,0,0,0,0,45982,4913,6403,5,744.97,13.1,Ozark_MO
Missouri,MO,Pemiscot,29155,Democrat,Hillary_Clinton,602,0.694,Pemiscot_MO,29155,Pemiscot,MO,17650,18296,-3.5,18296,7.7,26.9,15.3,52.7,71,26.7,0.5,0.4,0.1,1.4,2.2,69.3,84,0.8,1.6,72.5,10,1264,15.5,8110,54.9,18.1,64300,6941,2.58,16881,28889,29.3,432,4399,-5.2,824,1043,0,0,0,0,0,41.9,0,382627,209476,11275,14371,8,492.54,37.1,Pemiscot_MO
Missouri,MO,Pettis,29159,Democrat,Bernie_Sanders,1509,0.535,Pettis_MO,29159,Pettis,MO,42225,42201,0.1,42201,6.9,25.1,15.3,50.6,92.9,3.4,0.7,0.7,0.3,1.9,8.3,85.5,82.2,6.6,12.2,81.8,15.2,3559,19.4,18188,69.6,14.2,98200,16212,2.55,19709,38580,18.4,1002,17656,-1.7,2527,3399,0,0,0,0,0,21.2,1535848,169425,547263,13415,55361,18,682.22,61.9,Pettis_MO
Missouri,MO,Phelps,29161,Democrat,Bernie_Sanders,1744,0.589,Phelps_MO,29161,Phelps,MO,44847,45154,-0.7,45156,5.8,21.1,14.9,47.6,90.9,2.4,0.8,3.3,0.1,2.4,2.5,88.9,77.9,4,5.1,86.8,27.2,4190,19.2,19766,61.3,22.5,111700,16699,2.5,21173,41964,18.1,1125,13296,0.7,2568,3050,1.3,0,0,0,0,29.3,454757,103508,632535,14900,73609,114,671.78,67.2,Phelps_MO
Missouri,MO,Platte,29165,Democrat,Bernie_Sanders,5142,0.521,Platte_MO,29165,Platte,MO,94788,89322,6.1,89322,6.1,23.9,13,50.6,87.4,6.4,0.6,2.7,0.5,2.5,5.7,82.5,82.3,5.8,7.3,94.2,39.2,7457,23.3,40155,64.3,28.1,184900,36781,2.45,35143,67721,7.4,2244,37383,-3.9,6798,8768,3.4,0,3.2,0,2.1,29.4,2077389,3535450,1737430,19821,465596,228,420.19,212.6,Platte_MO
Missouri,MO,Ralls,29173,Democrat,Hillary_Clinton,415,0.545,Ralls_MO,29173,Ralls,MO,10255,10167,0.9,10167,5.2,21.8,19.3,49.6,96.8,1.2,0.3,0.4,0.1,1.2,1.2,95.7,91.5,0.1,0.9,89.6,13.3,1042,21.5,5136,81.5,8.6,108400,4044,2.5,23299,47969,9.9,206,2429,-2.8,678,828,0,0,0,0,0,18.2,0,0,60215,6189,3626,0,469.78,21.6,Ralls_MO
